userid,tweet_count,link_count,thread_count
75001302,1,2,1
390744582,1,1,1
14289960,1,1,1
534970221,1,1,1
2554589383,1,1,1
228681265,1,1,1
62329472,1,1,1
138860892,1,1,1
2181875879,1,1,1
807058226,1,1,1
772216,1,1,1
2444945594,1,1,1
531740899,1,1,1
94360596,1,1,1
11345012,1,1,1
1083066139,1,1,1
2911567161,1,1,1
287839361,1,2,1
247689402,1,1,1
49241754,1,1,1
1541730973,1,1,1
295366985,1,1,1
347473677,1,1,1
183399412,1,1,1
263592981,1,1,1
878809806,1,1,1
40250577,1,1,1
1359524743,1,1,1
36048614,1,4,1
2893414955,1,2,1
2377519519,1,1,1
2388860678,1,2,1
117006605,1,2,1
93410612,1,1,1
81134232,1,1,1
47594096,1,1,1
1309256510,1,1,1
18991263,1,10,1
268797686,1,1,1
167017165,1,1,1
278114851,1,1,1
333498450,1,1,1
14432550,1,1,1
334272787,1,1,1
2391787964,1,1,1
136667063,1,1,1
71499064,1,1,1
14700117,1,13,1
2484423203,1,1,1
182942957,1,2,1
253550874,1,1,1
18727283,1,1,1
48401114,1,1,1
1919930370,1,1,1
16186635,1,1,1
271002405,1,2,1
394050907,1,1,1
18668407,1,7,1
31211993,1,1,1
55590022,1,1,1
28971254,1,1,1
2410816488,1,1,1
2365877526,1,1,1
2359234872,1,2,1
194042592,1,3,1
418721927,1,1,1
283803602,1,1,1
19592378,1,3,1
172272128,1,1,1
22302293,1,2,1
21225976,1,1,1
2540720380,1,1,1
2657146262,1,1,1
462427721,1,2,1
290649890,1,1,1
238550101,1,1,1
2862018075,1,2,1
15170972,1,1,1
558040899,1,11,1
1583806538,1,1,1
254781783,1,1,1
792660210,1,1,1
2721851817,1,1,1
137832626,1,1,1
359020016,1,1,1
2271975854,1,1,1
1040050992,1,1,1
49444292,1,6,1
210239933,1,1,1
2882743727,1,1,1
14210626,1,1,1
162655910,1,1,1
17828714,1,1,1
83327328,1,1,1
63224490,1,1,1
2722119930,1,1,1
2262932935,1,1,1
18043870,1,1,1
108017028,1,2,1
810561,1,1,1
34876390,1,1,1
427340787,1,1,1
2772386567,1,0,1
820502666,1,2,1
2330901798,1,1,1
815557454,1,1,1
1726476212,1,1,1
119782056,1,1,1
259064870,1,2,1
294564024,1,1,1
2787148060,1,2,1
18838687,1,1,1
208430193,1,2,1
791141563,1,2,1
300349681,1,2,1
124652308,1,1,1
2827604185,1,1,1
23183433,1,1,1
949918554,1,1,1
20142079,1,1,1
121812371,1,1,1
18354816,1,1,1
15804695,1,1,1
476085146,1,1,1
42867573,1,2,1
955139328,1,1,1
1052284369,1,3,1
40044280,1,1,1
295847373,1,1,1
81043372,1,1,1
54182995,1,3,1
323839489,1,2,1
1141823460,1,1,1
1454387251,1,1,1
90125010,1,1,1
113678124,1,1,1
55195680,1,11,1
297380638,1,2,1
599251089,1,1,1
2331625888,1,1,1
380405225,1,2,1
19450986,1,1,1
16418210,1,2,1
450732499,1,1,1
2772312814,1,1,1
354203901,1,1,1
129762448,1,1,1
1059955993,1,2,1
2471632388,1,1,1
175112077,1,2,1
93769086,1,1,1
2586370488,1,2,1
20059959,1,2,1
2757584322,1,1,1
116515885,1,1,1
203892082,1,1,1
149444138,1,1,1
220651913,1,2,1
331640426,1,1,1
148058023,1,1,1
2580534825,1,1,1
48324616,1,1,1
308363125,1,1,1
66782978,1,4,1
610663198,1,1,1
2840434226,1,1,1
1168122085,1,1,1
103533039,1,1,1
362437916,1,1,1
253131945,1,1,1
937769684,1,1,1
1048317972,1,1,1
195787317,1,1,1
27222101,1,2,1
2322220906,1,1,1
178482866,1,1,1
602517144,1,1,1
76436317,1,1,1
68522976,1,2,1
1248104778,1,1,1
370546854,1,1,1
2316328753,1,1,1
156933739,1,1,1
1335141763,1,1,1
2578754645,1,1,1
572454746,1,1,1
1201859449,1,1,1
1857854515,1,1,1
2206721762,1,2,1
2237327754,1,1,1
2235443075,1,1,1
21441975,1,1,1
83881300,1,1,1
2244103111,1,2,1
2328909782,1,1,1
464857476,1,1,1
2285210078,1,1,1
1249284978,1,1,1
35812581,1,1,1
482066341,1,2,1
411186985,1,1,1
210348129,1,1,1
75489265,1,1,1
256471324,1,1,1
44425241,1,9,1
142606455,1,1,1
1269306114,1,1,1
362742480,1,1,1
2762271396,1,1,1
631001487,1,1,1
397836878,1,1,1
1343988523,1,1,1
41532810,1,1,1
30914703,1,1,1
1490133535,1,1,1
14407123,1,1,1
23420217,1,1,1
39465560,1,1,1
43158803,1,1,1
282438174,1,1,1
372753711,1,2,1
616039117,1,1,1
368913527,1,1,1
926322385,1,1,1
344135019,1,1,1
802915820,1,1,1
78567614,1,1,1
222847105,1,1,1
2436787904,1,1,1
27733698,1,1,1
17401160,1,1,1
340881792,1,1,1
65617648,1,1,1
17807958,1,1,1
824424446,1,1,1
287163004,1,2,1
2952697789,1,1,1
1408243501,1,1,1
1537145077,1,1,1
276515831,1,1,1
153758109,1,1,1
245693508,1,1,1
1604220710,1,1,1
277395433,1,1,1
842338092,1,1,1
129960806,1,1,1
47169273,1,1,1
1620882618,1,1,1
268940576,1,1,1
849774307,1,1,1
417370448,1,2,1
130557513,1,10,1
70902287,1,1,1
245915556,1,1,1
93881144,1,1,1
32241438,1,1,1
98692548,1,1,1
461488164,1,1,1
225235528,1,5,1
2606130408,1,1,1
280939062,1,1,1
224963680,1,1,1
347213348,1,1,1
252466428,1,1,1
2782791979,1,1,1
2785603236,1,1,1
483002865,1,2,1
417732476,1,1,1
20849147,1,1,1
593790965,1,2,1
562254160,1,1,1
59169629,1,2,1
56828503,1,2,1
2684962147,1,1,1
245346486,1,1,1
313891118,1,2,1
2719999446,1,1,1
2349595627,1,2,1
140315210,1,1,1
1955103432,1,2,1
499756092,1,1,1
2770006658,1,1,1
235887538,1,1,1
290790829,1,1,1
182438955,1,1,1
20133043,1,1,1
383453520,1,1,1
87081989,1,1,1
35889272,1,1,1
2372775392,1,1,1
50092621,1,1,1
562295945,1,1,1
319778079,1,1,1
381212910,1,1,1
49383029,1,1,1
1321255268,1,1,1
1097630209,1,1,1
319928236,1,1,1
55831225,1,1,1
417419122,1,10,1
29235952,1,1,1
243575081,1,1,1
21697211,1,1,1
74230301,1,1,1
550818572,1,1,1
1574502302,1,1,1
721423117,1,1,1
1978329709,1,1,1
305482111,1,1,1
1365752984,1,1,1
27571535,1,2,1
545454535,1,1,1
1707427058,1,16,1
106857789,1,1,1
415491919,1,1,1
411972141,1,1,1
99612302,1,1,1
607591827,1,1,1
20665012,1,1,1
23832773,1,2,1
17417677,1,1,1
2217248448,1,3,1
150986554,1,1,1
37891446,1,1,1
277617233,1,1,1
1913385001,1,1,1
2565605114,1,1,1
600114618,1,1,1
228713457,1,1,1
38172714,1,1,1
34671651,1,1,1
2258107124,1,1,1
382390673,1,1,1
21109189,1,1,1
195743045,1,2,1
964093010,1,1,1
2381958271,1,2,1
138123910,1,1,1
2714517152,1,1,1
499094647,1,1,1
30886757,1,14,1
254737940,1,2,1
144323855,1,2,1
1164438080,1,1,1
322088176,1,1,1
40403617,1,1,1
126689327,1,1,1
50074447,1,2,1
483443556,1,1,1
841633332,1,1,1
459675122,1,1,1
2941760242,1,1,1
23052167,1,6,1
286703,1,1,1
27879364,1,1,1
308628816,1,1,1
2337152816,1,1,1
2562053132,1,1,1
782925072,1,1,1
16866880,1,2,1
2886703624,1,1,1
29165126,1,1,1
15082945,1,1,1
191770625,1,1,1
2515181563,1,1,1
318443441,1,1,1
215424647,1,1,1
1511137568,1,1,1
2512932974,1,1,1
2700128671,1,1,1
247347135,1,1,1
19100952,1,1,1
236960559,1,1,1
1431997220,1,1,1
531251164,1,1,1
333839652,1,1,1
1037286848,1,1,1
348606060,1,1,1
163945249,1,1,1
844001984,1,1,1
2479491865,1,2,1
2445142442,1,1,1
923296063,1,1,1
19513802,1,1,1
2944067770,1,2,1
68739243,1,1,1
233369352,1,1,1
753541968,1,1,1
128544519,1,1,1
531134841,1,1,1
2185117388,1,1,1
2604216446,1,1,1
334752709,1,1,1
41366749,1,1,1
14700316,1,4,1
231151512,1,2,1
99579745,1,3,1
361327685,1,1,1
21393709,1,1,1
1180458038,1,1,1
2299543717,1,1,1
30371073,1,2,1
507069125,1,2,1
339145127,1,1,1
237582505,1,2,1
261612663,1,2,1
20889358,1,1,1
1927008186,1,1,1
362118201,1,2,1
14453026,1,1,1
39239833,1,1,1
27354714,1,2,1
284280195,1,1,1
199280280,1,1,1
21835613,1,1,1
21368060,1,12,1
277373678,1,1,1
1167939949,1,1,1
27498431,1,1,1
871838732,1,1,1
502177131,1,1,1
7419552,1,1,1
63917162,1,1,1
2930396560,1,1,1
30131354,1,1,1
106431823,1,9,1
26454791,1,1,1
405491225,1,1,1
2735202106,1,1,1
1917703410,1,1,1
2759565332,1,1,1
376263044,1,1,1
66338890,1,1,1
267699009,1,1,1
2959936515,1,1,1
82925049,1,1,1
2903186220,1,1,1
113112182,1,1,1
159624465,1,1,1
418394758,1,1,1
1059686779,1,2,1
19333659,1,1,1
841341013,1,1,1
1537573777,1,1,1
120172325,1,1,1
123949508,1,1,1
2560935911,1,1,1
998177988,1,1,1
180414031,1,3,1
2899364175,1,1,1
66182408,1,1,1
20646711,1,16,1
2270819084,1,1,1
2913576150,1,1,1
2352022080,1,1,1
14914091,1,1,1
985339352,1,1,1
497284784,1,1,1
23238058,1,1,1
48956231,1,8,1
314668323,1,1,1
524566798,1,1,1
10799642,1,1,1
19145560,1,1,1
2887625816,1,1,1
2938916683,1,1,1
2222123156,1,9,1
368883788,1,1,1
21404596,1,1,1
130737050,1,1,1
2826351622,1,1,1
1765822999,1,1,1
54584858,1,1,1
92086344,1,1,1
596819488,1,1,1
22369602,1,15,1
9711022,1,1,1
2398407583,1,1,1
21439967,1,1,1
19560562,1,1,1
1581522368,1,1,1
2731019606,1,1,1
17811429,1,1,1
50295156,1,3,1
24959530,1,2,1
1400440008,1,1,1
1645589528,1,2,1
2435652986,1,4,1
103334242,1,1,1
27611095,1,1,1
47448886,1,16,1
562190560,1,1,1
899091679,1,1,1
1398095065,1,1,1
46947026,1,1,1
1705451886,1,1,1
799425312,1,1,1
199654709,1,1,1
308405974,1,1,1
26810243,1,1,1
2660260377,1,1,1
29747246,1,1,1
2292332876,1,1,1
578320877,1,1,1
15297348,1,1,1
65039239,1,1,1
28086543,1,1,1
25398845,1,1,1
22150544,1,1,1
14138494,1,1,1
15871190,1,1,1
2330028432,1,1,1
149601135,1,1,1
67725191,1,10,1
47674279,1,1,1
1257222925,1,1,1
2894863445,1,1,1
2941563823,1,1,1
503071630,1,1,1
265653847,1,1,1
308950864,1,2,1
339473885,1,1,1
79707957,1,1,1
787511155,1,1,1
47573602,1,1,1
95060356,1,2,1
367766733,1,2,1
571621476,1,1,1
73956496,1,1,1
163430184,1,1,1
316703801,1,1,1
1603059086,1,1,1
2444157421,1,1,1
2932193788,1,1,1
53975148,1,1,1
231303895,1,1,1
2911880163,1,1,1
2567798709,1,1,1
521489078,1,1,1
611585332,1,3,1
311904473,1,2,1
1112838248,1,1,1
17756081,1,2,1
2541074832,1,3,1
51704963,1,1,1
736527780,1,1,1
1319965194,1,1,1
312314855,1,1,1
51670985,1,2,1
2477255588,1,1,1
6361512,1,7,1
48333598,1,1,1
115393565,1,1,1
1129721544,1,1,1
131932087,1,1,1
82712966,1,1,1
127186860,1,2,1
22041616,1,1,1
50221275,1,0,1
60851980,1,1,1
2256516282,1,1,1
2853513981,1,1,1
84851408,1,1,1
2468342486,1,1,1
629015556,1,1,1
264729911,1,1,1
1352278459,1,1,1
2175929244,1,1,1
21684687,1,1,1
1310371657,1,1,1
5993722,1,1,1
1677749352,1,1,1
277196843,1,1,1
900013537,1,1,1
100747631,1,1,1
1965273673,1,1,1
2286731521,1,1,1
627413256,1,1,1
607921050,1,1,1
434016102,1,1,1
786522835,1,1,1
483930658,1,11,1
1034703662,1,1,1
55403428,1,1,1
254031557,1,1,1
233949365,1,1,1
228197973,1,1,1
2736449935,1,9,1
353539116,1,3,1
417219332,1,1,1
15333113,1,1,1
509246038,1,1,1
249218075,1,1,1
125753608,1,6,1
34891724,1,3,1
453392594,1,1,1
9630322,1,1,1
18777297,1,1,1
422917600,1,1,1
14594816,1,1,1
52035963,1,1,1
39929095,1,1,1
437627160,1,1,1
18176907,1,1,1
537527953,1,2,1
118044295,1,1,1
386751965,1,1,1
552395044,1,1,1
334212755,1,1,1
2906635462,1,1,1
339603169,1,1,1
552147240,1,1,1
2885165757,1,1,1
15518855,1,1,1
207263482,1,2,1
19245752,1,1,1
264760848,1,2,1
252976165,1,2,1
17326485,1,1,1
6918532,1,1,1
46026799,1,1,1
20227777,1,1,1
29665932,1,1,1
443088751,1,1,1
251618818,1,1,1
185337377,1,1,1
222848272,1,1,1
63863854,1,2,1
229680261,1,1,1
129419436,1,1,1
554602025,1,1,1
113578227,1,2,1
2666471250,1,1,1
741641330,1,1,1
2209557522,1,1,1
2889273374,1,1,1
79676374,1,1,1
32981486,1,1,1
266525276,1,1,1
2237356825,1,1,1
224451183,1,1,1
131083340,1,1,1
426154780,1,1,1
2892654323,1,1,1
235598808,1,1,1
88473412,1,1,1
361298181,1,1,1
1878576403,1,8,1
258157364,1,1,1
90726874,1,1,1
535777218,1,1,1
1161473394,1,1,1
560669307,1,1,1
479841900,1,1,1
347866658,1,1,1
2468306143,1,1,1
2264626602,1,1,1
250485228,1,1,1
32351459,1,2,1
438269774,1,1,1
414138120,1,1,1
84589989,1,1,1
2798640021,1,1,1
460502356,1,1,1
176069994,1,1,1
57098848,1,1,1
1624699663,1,1,1
24036615,1,2,1
573933740,1,1,1
464568950,1,1,1
247261209,1,1,1
78139544,1,1,1
197396710,1,1,1
256456300,1,1,1
533270802,1,1,1
191723646,1,1,1
354668309,1,1,1
20098015,1,8,1
473202661,1,1,1
257413163,1,3,1
1277558742,1,1,1
55810883,1,1,1
124747409,1,1,1
2894668132,1,1,1
2938115123,1,1,1
170040230,1,1,1
210951599,1,18,1
63112335,1,1,1
2182937087,1,1,1
30989204,1,1,1
358588022,1,1,1
136685554,1,1,1
2318531725,1,1,1
2521862203,1,1,1
226531053,1,1,1
1699399356,1,1,1
384903920,1,4,1
83953044,1,1,1
91089225,1,1,1
1041447373,1,1,1
2931309037,1,1,1
2375391349,1,1,1
2252160715,1,8,1
2252907691,1,1,1
2900725616,1,1,1
233904086,1,2,1
2375454108,1,1,1
363750413,1,2,1
2250820957,1,1,1
2795485536,1,2,1
2286854635,1,3,1
2286800460,1,1,1
2964340767,1,1,1
2286562382,1,1,1
52853970,1,2,1
28201964,1,1,1
526774128,1,1,1
1534712844,1,1,1
747289232,1,1,1
20882772,1,2,1
81142305,1,1,1
130468394,1,8,1
494528257,1,1,1
2758191312,1,1,1
210813009,1,2,1
459222955,1,1,1
90350594,1,3,1
2886856798,1,1,1
18290698,1,1,1
2890897703,1,2,1
1092956048,1,1,1
90372489,1,1,1
287792704,1,2,1
75277295,1,1,1
2366500939,1,1,1
135115757,1,2,1
14293240,1,1,1
928438608,1,1,1
29388282,1,1,1
242314631,1,13,1
45149378,1,1,1
427362005,1,1,1
17235062,1,1,1
259329721,1,2,1
14582189,1,1,1
17422137,1,1,1
39991397,1,1,1
18426337,1,2,1
501825960,1,2,1
880165526,1,1,1
450758855,1,3,1
2901093911,1,1,1
343964086,1,1,1
69277734,1,1,1
296671526,1,1,1
372356265,1,1,1
286208037,1,1,1
364434875,1,1,1
15748665,1,1,1
264122287,1,1,1
233903699,1,1,1
2220373100,1,1,1
432759514,1,2,1
760168682,1,4,1
182739385,1,2,1
215240822,1,1,1
6774982,1,2,1
1638966961,1,1,1
1605800497,1,1,1
20423769,1,2,1
20262783,1,1,1
540628749,1,6,1
260814449,1,1,1
19747720,1,1,1
166249016,1,1,1
27512434,1,2,1
113690997,1,1,1
510695688,1,1,1
1934989190,1,7,1
416608213,1,1,1
25488725,1,1,1
878401676,1,4,1
14978474,1,1,1
1287228128,1,1,1
606370468,1,1,1
96950800,1,1,1
12399882,1,1,1
2325436885,1,1,1
45768084,1,1,1
280288703,1,2,1
326142499,1,1,1
19287867,1,1,1
789107095,1,2,1
18863455,1,1,1
2459958124,1,1,1
572626879,1,1,1
2174831179,1,1,1
59503113,1,2,1
193927117,1,1,1
259197924,1,1,1
342778302,1,1,1
2726126381,1,1,1
2967651153,1,1,1
498575182,1,2,1
152499321,1,1,1
40154948,1,2,1
421388691,1,1,1
273329198,1,1,1
146810676,1,1,1
535563280,1,1,1
2785787615,1,1,1
315163250,1,12,1
1570109180,1,1,1
533253661,1,1,1
390085328,1,1,1
368303452,1,1,1
474150173,1,1,1
323499989,1,1,1
14367719,1,2,1
2351112571,1,1,1
30616006,1,2,1
2563671595,1,1,1
62749173,1,1,1
171877288,1,1,1
205831423,1,1,1
121148202,1,1,1
18373946,1,1,1
1907134915,1,1,1
99786592,1,5,1
2156961082,1,1,1
311545870,1,1,1
383051535,1,1,1
1544630142,1,2,1
122557484,1,17,1
189081726,1,1,1
2821151963,1,1,1
1595246118,1,1,1
1379832942,1,1,1
2877409296,1,1,1
532558381,1,1,1
19656438,1,1,1
309898536,1,1,1
1629561096,1,1,1
1323038994,1,1,1
278216480,1,1,1
56177907,1,1,1
589989367,1,1,1
252804421,1,1,1
18021754,1,5,1
1225553011,1,1,1
47742491,1,1,1
17312357,1,2,1
18487837,1,1,1
2846440516,1,1,1
880734110,1,1,1
247456877,1,1,1
1461423726,1,1,1
612697234,1,1,1
125534451,1,1,1
2879416903,1,1,1
2513407114,1,2,1
19530437,1,8,1
20237781,1,1,1
1225067990,1,1,1
50369870,1,1,1
17986456,1,1,1
49045912,1,1,1
20311509,1,1,1
2254288512,1,1,1
14096763,1,2,1
22205213,1,1,1
2889924959,1,1,1
366210003,1,1,1
11187462,1,1,1
857822010,1,1,1
415474076,1,1,1
78582900,1,2,1
133261278,1,1,1
2719644255,1,1,1
152646096,1,4,1
2946061726,1,1,1
51440872,1,5,1
864985681,1,1,1
159396145,1,1,1
527318594,1,1,1
204966358,1,1,1
22903724,1,1,1
140157926,1,1,1
23196051,1,1,1
2332564189,1,2,1
337275831,1,2,1
378293481,1,1,1
461581109,1,2,1
58964788,1,1,1
32465713,1,1,1
65046968,1,1,1
797865,1,2,1
25343810,1,1,1
38241210,1,1,1
115543224,1,2,1
940534752,1,2,1
383866418,1,1,1
19348870,1,2,1
314403901,1,1,1
58134552,1,1,1
342721044,1,2,1
448611998,1,1,1
174716572,1,1,1
1141763906,1,1,1
51417874,1,1,1
16665639,1,1,1
540036538,1,1,1
133200761,1,1,1
1966124460,1,1,1
116402034,1,1,1
1221129204,1,1,1
73081987,1,1,1
34033504,1,1,1
40420774,1,1,1
41964836,1,1,1
55771784,1,1,1
27233309,1,1,1
2245033486,1,1,1
466647042,1,1,1
464766678,1,1,1
136275253,1,1,1
1181431722,1,1,1
2264985163,1,1,1
26178536,1,2,1
550528049,1,1,1
218608153,1,1,1
118512496,1,1,1
94327668,1,1,1
546924455,1,1,1
371295497,1,1,1
70871976,1,1,1
1420213766,1,1,1
906682020,1,1,1
27074991,1,2,1
1949674452,1,1,1
457170115,1,1,1
150400398,1,2,1
566972320,1,1,1
397300397,1,1,1
309770538,1,3,1
101557323,1,2,1
234876038,1,1,1
47312502,1,2,1
14060295,1,1,1
15586316,1,3,1
225035177,1,1,1
18044394,1,2,1
17694543,1,1,1
2359567133,1,2,1
468331001,1,1,1
2353360606,1,2,1
1496020524,1,1,1
2387457662,1,1,1
201185523,1,1,1
714494928,1,1,1
153029181,1,14,1
258289977,1,2,1
81484701,1,1,1
1315921093,1,1,1
4996341,1,1,1
399541381,1,1,1
715418064,1,1,1
25709850,1,1,1
247705465,1,1,1
527308519,1,1,1
2726339299,1,2,1
20976118,1,1,1
1104507710,1,1,1
429723559,1,1,1
141154921,1,1,1
517439535,1,1,1
18225367,1,1,1
349548603,1,1,1
273392087,1,1,1
150169728,1,2,1
17632091,1,1,1
246345184,1,1,1
38422859,1,1,1
495338659,1,1,1
955736706,1,1,1
130816178,1,2,1
1112618556,1,1,1
102911449,1,1,1
105845978,1,1,1
138547507,1,2,1
494320058,1,1,1
220182378,1,1,1
19906615,1,7,1
21404541,1,1,1
786696728,1,1,1
1530637982,1,1,1
1889585168,1,1,1
17383707,1,4,1
187925593,1,2,1
121568833,1,1,1
2314684839,1,1,1
293719747,1,1,1
2881605653,1,1,1
428308662,1,1,1
1190146039,1,1,1
2909583695,1,1,1
610233199,1,1,1
358091193,1,1,1
176657599,1,1,1
522498017,1,1,1
479793246,1,2,1
44217047,1,1,1
1232348810,1,1,1
411472790,1,1,1
856010760,1,11,1
542122849,1,2,1
264241703,1,1,1
42374436,1,1,1
2325539309,1,1,1
254141015,1,1,1
853590739,1,1,1
96325366,1,1,1
1534181328,1,1,1
1499919524,1,1,1
1409119386,1,1,1
37813789,1,1,1
386888848,1,1,1
210022346,1,1,1
2404419367,1,1,1
239304311,1,1,1
42862556,1,1,1
17502089,1,3,1
276219460,1,1,1
456088335,1,1,1
1386826484,1,1,1
1697751708,1,1,1
209803189,1,1,1
1561919694,1,1,1
1556427860,1,1,1
144444997,1,1,1
617469402,1,1,1
146379532,1,1,1
112384861,1,1,1
15381476,1,1,1
47726591,1,2,1
2663332989,1,1,1
2720168195,1,1,1
252476992,1,1,1
250267964,1,1,1
49950180,1,1,1
19237023,1,3,1
444805689,1,1,1
20466746,1,1,1
24587770,1,1,1
54589494,1,1,1
1531935692,1,1,1
11305972,1,1,1
2185497955,1,2,1
2824462458,1,1,1
342885148,1,1,1
20148675,1,1,1
1483693003,1,1,1
23074025,1,1,1
709262744,1,1,1
802780646,1,1,1
1477840074,1,1,1
20436360,1,1,1
505963188,1,1,1
107497031,1,1,1
2597413135,1,15,1
316593427,1,1,1
30689436,1,1,1
2946578431,1,1,1
1023829232,1,1,1
2838949388,1,1,1
1538325806,1,1,1
2889823854,1,1,1
2955125540,1,1,1
39443527,1,1,1
47942585,1,18,1
1538184482,1,1,1
310276553,1,1,1
113443409,1,1,1
94977252,1,1,1
153519115,1,1,1
791434020,1,1,1
145349081,1,1,1
2818639564,1,1,1
1662130393,1,1,1
2164875343,1,1,1
67700055,1,1,1
16491845,1,1,1
25682551,1,1,1
388511114,1,1,1
2617572566,1,2,1
244181007,1,3,1
17175213,1,8,1
233484761,1,2,1
24077102,1,1,1
232519990,1,1,1
172835729,1,4,1
2522272291,1,1,1
14436082,1,1,1
248939523,1,1,1
610829574,1,1,1
15146390,1,1,1
610832549,1,1,1
124453808,1,1,1
2382422754,1,1,1
36736486,1,2,1
2902031436,1,1,1
39559838,1,1,1
1641042648,1,1,1
1305183318,1,1,1
789396782,1,1,1
361846053,1,1,1
2828761788,1,1,1
2333660269,1,1,1
286243372,1,1,1
2487997033,1,1,1
222164040,1,1,1
515286579,1,1,1
2444316854,1,1,1
15487165,1,1,1
2754790556,1,1,1
92751218,1,1,1
763723500,1,1,1
64689870,1,2,1
101290258,1,1,1
2462584339,1,1,1
16261116,1,1,1
414869332,1,1,1
27482327,1,1,1
467207917,1,1,1
16706677,1,1,1
20269240,1,1,1
265660148,1,2,1
26960113,1,1,1
758063641,1,1,1
38975663,1,1,1
115912596,1,1,1
269983326,1,1,1
455639423,1,1,1
16485514,1,1,1
30253413,1,1,1
148985172,1,1,1
53079458,1,1,1
15880647,1,1,1
41204232,1,1,1
131786636,1,1,1
220847740,1,1,1
1513178473,1,1,1
33464913,1,9,1
2613274158,1,1,1
30286958,1,2,1
110132327,1,1,1
19150955,1,7,1
1278184561,1,1,1
14163531,1,1,1
19415097,1,1,1
1092948907,1,1,1
57592238,1,1,1
1425647202,1,1,1
143914927,1,1,1
2813610969,1,1,1
399480655,1,2,1
11688082,1,1,1
2873549954,1,1,1
28393138,1,2,1
75988484,1,1,1
372285707,1,2,1
369424853,1,2,1
2491845824,1,1,1
774442856,1,2,1
2828391861,1,2,1
234155392,1,1,1
43534206,1,1,1
48132940,1,2,1
89185283,1,1,1
480079436,1,4,1
1607561600,1,1,1
2863414006,1,1,1
25769092,1,1,1
22662704,1,12,1
245503263,1,1,1
19684933,1,1,1
32914481,1,1,1
2781135425,1,1,1
1097105120,1,1,1
513992762,1,1,1
107786881,1,1,1
20372322,1,1,1
15689190,1,1,1
567500731,1,1,1
233479837,1,1,1
628783043,1,1,1
2833247353,1,1,1
1314104442,1,1,1
2414810330,1,2,1
2792515622,1,1,1
25012042,1,1,1
16374242,1,1,1
222184684,1,1,1
2921262581,1,1,1
101516992,1,1,1
140561313,1,1,1
622365344,1,1,1
2730420754,1,1,1
162645448,1,1,1
76135109,1,0,1
7874982,1,0,1
2488492278,1,1,1
67245829,1,1,1
2952685721,1,1,1
961385502,1,2,1
1878006493,1,1,1
157449860,1,3,1
25448196,1,1,1
47729888,1,1,1
236807166,1,2,1
49579771,1,2,1
1045556737,1,1,1
358127438,1,19,1
39582702,1,1,1
75834327,1,1,1
51485658,1,1,1
47857786,1,1,1
17713808,1,1,1
262612121,1,1,1
452050314,1,1,1
194213012,1,1,1
95655914,1,1,1
103361457,1,1,1
76626804,1,1,1
2382454572,1,1,1
1350166801,1,1,1
119058143,1,1,1
334742374,1,1,1
38243468,1,1,1
184443817,1,1,1
28131012,1,1,1
1553907199,1,1,1
1370252941,1,1,1
28089461,1,1,1
311828651,1,3,1
186816626,1,1,1
131582916,1,3,1
2527004532,1,1,1
69335456,1,1,1
240310438,1,1,1
18372461,1,1,1
618555933,1,1,1
1442641260,1,1,1
320530176,1,1,1
38051590,1,1,1
545327801,1,2,1
973255843,1,1,1
117146405,1,1,1
2245078276,1,2,1
108265931,1,1,1
899097883,1,3,1
79040494,1,1,1
570000521,1,1,1
571530499,1,1,1
2905875186,1,1,1
2871588796,1,1,1
59066615,1,1,1
527882595,1,1,1
10102272,1,12,1
999258637,1,1,1
100647697,1,1,1
292839031,1,1,1
18149379,1,3,1
770678640,1,1,1
175933538,1,1,1
2827616231,1,1,1
45633343,1,1,1
2961210459,1,3,1
1140300374,1,3,1
17163752,1,1,1
2270640056,1,5,1
140542416,1,3,1
2174759425,1,1,1
2963992696,1,1,1
496723,1,1,1
292647591,1,1,1
1559012298,1,2,1
1963541156,1,1,1
36311109,1,12,1
34273158,1,1,1
1680148958,1,1,1
54290502,1,1,1
43521338,1,1,1
707200435,1,1,1
2493142851,1,1,1
2785148344,1,2,1
746980435,1,1,1
308249265,1,1,1
178205810,1,1,1
27542588,1,1,1
287818006,1,3,1
2527375494,1,1,1
19391273,1,0,1
331393536,1,2,1
2171405979,1,1,1
85663416,1,2,1
22786646,1,1,1
252076385,1,1,1
151532829,1,2,1
2478644430,1,1,1
1263282072,1,1,1
1115704656,1,2,1
1894935156,1,1,1
2566168013,1,3,1
338920077,1,2,1
245014302,1,1,1
341514179,1,1,1
825381050,1,1,1
1909191404,1,2,1
21231908,1,1,1
236396691,1,1,1
605295936,1,1,1
34945490,1,1,1
300307207,1,1,1
215435356,1,1,1
380511008,1,2,1
32364286,1,1,1
51498423,1,1,1
1540691076,1,1,1
328600575,1,1,1
573120646,1,1,1
568459542,1,1,1
108884788,1,0,1
117222719,1,1,1
335177549,1,1,1
480810405,1,1,1
136774631,1,1,1
857691038,1,2,1
2669975868,1,1,1
49645637,1,1,1
1222379294,1,1,1
120190604,1,1,1
360182968,1,1,1
89038296,1,1,1
267489005,1,1,1
120162375,1,1,1
352036858,1,5,1
16142759,1,1,1
425253202,1,2,1
1463022085,1,2,1
1935076999,1,2,1
1095467564,1,1,1
2925909868,1,1,1
1384689570,1,1,1
1383390062,1,1,1
1180653230,1,1,1
82340330,1,1,1
2853432466,1,1,1
1966183742,1,1,1
22698766,1,1,1
2160616950,1,1,1
2591968081,1,1,1
